,가격등록일자,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명,당일최저가격,당일최대가격,가격등록년도
27211,2015-10-08,파프리카,파프리카,2980.0,유기농,200,g,2980,2980,2015
27212,2015-10-08,파프리카,파프리카,3116.667,무농약,200,g,2340,3980,2015
27213,2015-10-08,팽이버섯,팽이버섯,475.357,무농약,150,g,360,645,2015
27214,2015-10-08,사과,후지,23800.0,저농약,10,개,23800,23800,2015
27215,2015-10-08,배,신고,31280.0,유기농,10,개,25960,36600,2015
27216,2015-10-08,배,신고,34105.0,무농약,10,개,24950,43260,2015
27217,2015-10-08,배,신고,28256.0,저농약,10,개,12660,36000,2015
27218,2015-10-08,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27219,2015-10-08,감귤,감귤,11225.0,무농약,10,개,11225,11225,2015
27220,2015-10-08,방울토마토,국산,7951.429,무농약,1,kg,11000,7000,2015
27221,2015-10-08,방울토마토,국산,6900.0,저농약,1,kg,6900,6900,2015
27222,2015-10-08,닭고기,도계,8121.538,무항생제,1,kg,5630,9880,2015
27223,2015-10-08,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27224,2015-10-08,계란,특란,6874.4,무항생제,30,개,5380,8530,2015
27225,2015-10-15,쌀,일반계,44228.571,유기농,10,kg,34750,54000,2015
27226,2015-10-15,쌀,일반계,31753.333,무농약,10,kg,29000,34900,2015
27227,2015-10-15,고구마,밤,6807.5,유기농,1,kg,4980,8570,2015
27228,2015-10-15,고구마,밤,7248.0,무농약,1,kg,11140,7000,2015
27229,2015-10-15,감자,수미,391.5,유기농,100,g,335,448,2015
27230,2015-10-15,감자,수미,332.5,무농약,100,g,163,447,2015
27231,2015-10-15,양배추,양배추,3980.0,유기농,1,포기,3980,3980,2015
27232,2015-10-15,양배추,양배추,3692.222,무농약,1,포기,2500,4200,2015
27233,2015-10-15,시금치,시금치,8685.0,유기농,1,kg,10500,6870,2015
27234,2015-10-15,시금치,시금치,12372.308,무농약,1,kg,10330,9810,2015
27235,2015-10-15,상추,적,1371.111,유기농,100,g,1080,990,2015
27236,2015-10-15,상추,적,1656.467,무농약,100,g,1230,987,2015
27237,2015-10-15,상추,청,1264.286,유기농,100,g,1080,980,2015
27238,2015-10-15,상추,청,1933.333,무농약,100,g,1580,870,2015
27239,2015-10-15,오이,가시계통,8405.0,무농약,10,개,7900,8910,2015
27240,2015-10-15,오이,다다기계통,11766.667,유기농,10,개,12500,9900,2015
27241,2015-10-15,오이,다다기계통,10835.455,무농약,10,개,10000,8330,2015
27242,2015-10-15,오이,취청,15500.0,유기농,10,개,15500,15500,2015
27243,2015-10-15,오이,취청,15600.0,무농약,10,개,15600,15600,2015
27244,2015-10-15,호박,애호박,1980.0,유기농,1,개,1980,1980,2015
27245,2015-10-15,호박,애호박,2240.0,무농약,1,개,1070,2980,2015
27246,2015-10-15,토마토,토마토,5452.381,무농약,1,kg,10000,6670,2015
27247,2015-10-15,무,봄,2815.0,유기농,1,개,2500,2980,2015
27248,2015-10-15,무,봄,3065.0,무농약,1,개,2310,3600,2015
27249,2015-10-15,당근,무세척,5020.0,유기농,1,kg,4630,5410,2015
27250,2015-10-15,당근,무세척,4951.579,무농약,1,kg,2130,7200,2015
27251,2015-10-15,당근,세척,6340.0,무농약,1,kg,4980,7700,2015
27252,2015-10-15,풋고추,풋고추,1360.833,유기농,100,g,1160,990,2015
27253,2015-10-15,풋고추,풋고추,1714.0,무농약,100,g,1330,1980,2015
27254,2015-10-15,풋고추,꽈리고추,1799.125,유기농,100,g,1170,2500,2015
27255,2015-10-15,풋고추,꽈리고추,1792.5,무농약,100,g,1330,2500,2015
27256,2015-10-15,양파,양파,2990.0,유기농,1,kg,2990,2990,2015
27257,2015-10-15,양파,양파,4016.0,무농약,1,kg,2500,4980,2015
27258,2015-10-15,파,대파,9367.5,유기농,1,kg,12600,9930,2015
27259,2015-10-15,파,대파,8703.0,무농약,1,kg,10930,9930,2015
27260,2015-10-15,미나리,미나리,13260.0,유기농,1,kg,13260,13260,2015
27261,2015-10-15,미나리,미나리,13392.857,무농약,1,kg,10800,9900,2015
27262,2015-10-15,깻잎,깻잎,4042.5,유기농,100,g,2000,5000,2015
27263,2015-10-15,깻잎,깻잎,3840.5,무농약,100,g,1560,5265,2015
27264,2015-10-15,피망,청,1340.0,유기농,100,g,1340,1340,2015
27265,2015-10-15,피망,청,1421.429,무농약,100,g,1160,900,2015
27266,2015-10-15,파프리카,파프리카,2980.0,유기농,200,g,2980,2980,2015
27267,2015-10-15,파프리카,파프리카,2985.0,무농약,200,g,2340,3980,2015
27268,2015-10-15,팽이버섯,팽이버섯,474.286,무농약,150,g,375,585,2015
27269,2015-10-15,사과,후지,11800.0,저농약,10,개,11800,11800,2015
27270,2015-10-15,배,신고,34525.0,유기농,10,개,32450,36600,2015
27271,2015-10-15,배,신고,43260.0,무농약,10,개,43260,43260,2015
27272,2015-10-15,배,신고,26996.667,저농약,10,개,12660,33000,2015
27273,2015-10-15,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27274,2015-10-15,감귤,감귤,11225.0,무농약,10,개,11225,11225,2015
27275,2015-10-15,방울토마토,국산,7627.5,무농약,1,kg,11000,7000,2015
27276,2015-10-15,닭고기,도계,9202.308,무항생제,1,kg,11130,9280,2015
27277,2015-10-15,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27278,2015-10-15,계란,특란,6359.2,무항생제,30,개,4300,8530,2015
27279,2015-10-22,쌀,일반계,43621.429,유기농,10,kg,34750,54000,2015
27280,2015-10-22,쌀,일반계,31668.75,무농약,10,kg,29000,34900,2015
27281,2015-10-22,고구마,밤,7090.0,유기농,1,kg,6660,8300,2015
27282,2015-10-22,고구마,밤,5956.0,무농약,1,kg,4100,7000,2015
27283,2015-10-22,감자,수미,500.5,유기농,100,g,335,666,2015
27284,2015-10-22,감자,수미,329.118,무농약,100,g,163,447,2015
27285,2015-10-22,양배추,양배추,3860.0,유기농,1,포기,3680,3980,2015
27286,2015-10-22,양배추,양배추,3445.714,무농약,1,포기,2780,4200,2015
27287,2015-10-22,시금치,시금치,12430.0,유기농,1,kg,16530,8330,2015
27288,2015-10-22,시금치,시금치,10900.0,무농약,1,kg,10000,9520,2015
27289,2015-10-22,상추,적,1394.545,유기농,100,g,1080,990,2015
27290,2015-10-22,상추,적,1812.538,무농약,100,g,1320,980,2015
27291,2015-10-22,상추,청,1363.0,유기농,100,g,1080,990,2015
27292,2015-10-22,상추,청,1969.0,무농약,100,g,1230,2500,2015
27293,2015-10-22,오이,가시계통,8900.0,무농약,10,개,7900,9900,2015
27294,2015-10-22,오이,다다기계통,11400.0,유기농,10,개,12900,9900,2015
27295,2015-10-22,오이,다다기계통,10226.154,무농약,10,개,11340,9900,2015
27296,2015-10-22,오이,취청,15500.0,유기농,10,개,15500,15500,2015
27297,2015-10-22,오이,취청,15600.0,무농약,10,개,15600,15600,2015
27298,2015-10-22,호박,애호박,1980.0,유기농,1,개,1980,1980,2015
27299,2015-10-22,호박,애호박,2338.0,무농약,1,개,1190,2980,2015
27300,2015-10-22,토마토,토마토,5254.091,무농약,1,kg,4300,6670,2015
27301,2015-10-22,무,봄,2904.0,유기농,1,개,2780,2980,2015
27302,2015-10-22,무,봄,2992.727,무농약,1,개,1650,3600,2015
27303,2015-10-22,당근,무세척,5020.0,유기농,1,kg,4630,5410,2015
27304,2015-10-22,당근,무세척,4864.737,무농약,1,kg,2880,7200,2015
27305,2015-10-22,당근,세척,5840.0,무농약,1,kg,3980,7700,2015
27306,2015-10-22,풋고추,풋고추,1310.0,유기농,100,g,1160,990,2015
27307,2015-10-22,풋고추,풋고추,1622.857,무농약,100,g,1500,780,2015
27308,2015-10-22,풋고추,꽈리고추,1840.429,유기농,100,g,1400,2500,2015
27309,2015-10-22,풋고추,꽈리고추,2085.0,무농약,100,g,1670,2500,2015
27310,2015-10-22,양파,양파,3320.0,유기농,1,kg,3320,3320,2015
27311,2015-10-22,양파,양파,3828.889,무농약,1,kg,2500,4980,2015
27312,2015-10-22,파,대파,9465.0,유기농,1,kg,9000,9930,2015
27313,2015-10-22,파,대파,8839.167,무농약,1,kg,10930,9930,2015
27314,2015-10-22,미나리,미나리,13260.0,유기농,1,kg,13260,13260,2015
27315,2015-10-22,미나리,미나리,12696.667,무농약,1,kg,10800,9730,2015
27316,2015-10-22,깻잎,깻잎,3871.154,유기농,100,g,2000,5000,2015
27317,2015-10-22,깻잎,깻잎,3698.889,무농약,100,g,2400,5265,2015
27318,2015-10-22,피망,청,1340.0,유기농,100,g,1340,1340,2015
27319,2015-10-22,피망,청,1395.714,무농약,100,g,1250,940,2015
27320,2015-10-22,파프리카,파프리카,2980.0,유기농,200,g,2980,2980,2015
27321,2015-10-22,파프리카,파프리카,3071.667,무농약,200,g,1760,4430,2015
27322,2015-10-22,팽이버섯,팽이버섯,479.643,무농약,150,g,375,645,2015
27323,2015-10-22,사과,후지,11405.0,저농약,10,개,10830,11980,2015
27324,2015-10-22,배,신고,34106.667,유기농,10,개,32450,36600,2015
27325,2015-10-22,배,신고,33270.0,무농약,10,개,33270,33270,2015
27326,2015-10-22,배,신고,25600.0,저농약,10,개,13110,33000,2015
27327,2015-10-22,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27328,2015-10-22,감귤,감귤,8980.0,무농약,10,개,8980,8980,2015
27329,2015-10-22,방울토마토,국산,5480.0,유기농,1,kg,5480,5480,2015
27330,2015-10-22,방울토마토,국산,7620.0,무농약,1,kg,11000,6900,2015
27331,2015-10-22,닭고기,도계,9040.0,유기농,1,kg,9040,9040,2015
27332,2015-10-22,닭고기,도계,8530.909,무항생제,1,kg,6350,9280,2015
27333,2015-10-22,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27334,2015-10-22,계란,특란,6437.2,무항생제,30,개,4580,8530,2015
27335,2015-10-29,쌀,일반계,45100.0,유기농,10,kg,42000,54000,2015
27336,2015-10-29,쌀,일반계,31537.5,무농약,10,kg,27900,34900,2015
27337,2015-10-29,고구마,밤,6626.0,유기농,1,kg,4980,8300,2015
27338,2015-10-29,고구마,밤,6245.0,무농약,1,kg,4100,7000,2015
27339,2015-10-29,감자,수미,335.0,유기농,100,g,335,335,2015
27340,2015-10-29,감자,수미,334.167,무농약,100,g,158,447,2015
27341,2015-10-29,양배추,양배추,3880.0,유기농,1,포기,3680,3980,2015
27342,2015-10-29,양배추,양배추,3278.0,무농약,1,포기,2300,3980,2015
27343,2015-10-29,시금치,시금치,11182.5,유기농,1,kg,10870,9000,2015
27344,2015-10-29,시금치,시금치,11041.667,무농약,1,kg,10000,9370,2015
27345,2015-10-29,상추,적,1331.0,유기농,100,g,1080,990,2015
27346,2015-10-29,상추,적,1727.857,무농약,100,g,1320,980,2015
27347,2015-10-29,상추,청,1312.222,유기농,100,g,1080,990,2015
27348,2015-10-29,상추,청,1970.909,무농약,100,g,1500,2500,2015
27349,2015-10-29,오이,가시계통,8900.0,무농약,10,개,7900,9900,2015
27350,2015-10-29,오이,다다기계통,12266.667,유기농,10,개,12900,9500,2015
27351,2015-10-29,오이,다다기계통,12053.0,무농약,10,개,12266,9900,2015
27352,2015-10-29,오이,취청,15500.0,유기농,10,개,15500,15500,2015
27353,2015-10-29,오이,취청,10920.0,무농약,10,개,10900,10930,2015
27354,2015-10-29,호박,애호박,1980.0,유기농,1,개,1980,1980,2015
27355,2015-10-29,호박,애호박,2489.474,무농약,1,개,1190,3280,2015
27356,2015-10-29,토마토,토마토,5103.636,무농약,1,kg,3980,6670,2015
27357,2015-10-29,무,봄,2844.0,유기농,1,개,2500,2980,2015
27358,2015-10-29,무,봄,2801.0,무농약,1,개,1630,3600,2015
27359,2015-10-29,당근,무세척,5020.0,유기농,1,kg,4630,5410,2015
27360,2015-10-29,당근,무세척,5007.5,무농약,1,kg,1900,7200,2015
27361,2015-10-29,당근,세척,4280.0,무농약,1,kg,3980,4580,2015
27362,2015-10-29,풋고추,풋고추,1439.0,유기농,100,g,1200,990,2015
27363,2015-10-29,풋고추,풋고추,1707.143,무농약,100,g,1670,780,2015
27364,2015-10-29,풋고추,꽈리고추,1811.25,유기농,100,g,1200,2500,2015
27365,2015-10-29,풋고추,꽈리고추,2168.0,무농약,100,g,1670,2500,2015
27366,2015-10-29,양파,양파,3320.0,유기농,1,kg,3320,3320,2015
27367,2015-10-29,양파,양파,3934.737,무농약,1,kg,2500,4980,2015
27368,2015-10-29,파,대파,8115.0,유기농,1,kg,6300,9930,2015
27369,2015-10-29,파,대파,8315.0,무농약,1,kg,10930,9930,2015
27370,2015-10-29,미나리,미나리,13260.0,유기농,1,kg,13260,13260,2015
27371,2015-10-29,미나리,미나리,12686.0,무농약,1,kg,10800,9730,2015
27372,2015-10-29,깻잎,깻잎,4002.143,유기농,100,g,2000,5000,2015
27373,2015-10-29,깻잎,깻잎,3055.714,무농약,100,g,1700,4930,2015
27374,2015-10-29,피망,청,1740.0,유기농,100,g,1740,1740,2015
27375,2015-10-29,피망,청,1510.0,무농약,100,g,1250,940,2015
27376,2015-10-29,파프리카,파프리카,2980.0,유기농,200,g,2980,2980,2015
27377,2015-10-29,파프리카,파프리카,3544.286,무농약,200,g,2640,4430,2015
27378,2015-10-29,팽이버섯,팽이버섯,481.786,무농약,150,g,360,645,2015
27379,2015-10-29,사과,후지,11405.0,저농약,10,개,10830,11980,2015
27380,2015-10-29,배,신고,34246.5,유기농,10,개,23270,43266,2015
27381,2015-10-29,배,신고,24765.0,저농약,10,개,13110,29960,2015
27382,2015-10-29,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27383,2015-10-29,감귤,감귤,4490.0,유기농,10,개,4490,4490,2015
27384,2015-10-29,감귤,감귤,3635.0,무농약,10,개,3370,3900,2015
27385,2015-10-29,방울토마토,국산,7502.941,무농약,1,kg,10960,6540,2015
27386,2015-10-29,닭고기,도계,11000.0,유기농,1,kg,11000,11000,2015
27387,2015-10-29,닭고기,도계,8972.143,무항생제,1,kg,11000,9280,2015
27388,2015-10-29,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27389,2015-10-29,계란,특란,6744.167,무항생제,30,개,5380,8320,2015
27390,2015-11-05,쌀,일반계,45560.0,유기농,10,kg,42000,54000,2015
27391,2015-11-05,쌀,일반계,30775.0,무농약,10,kg,24900,33000,2015
27392,2015-11-05,고구마,밤,6878.0,유기농,1,kg,4980,7800,2015
27393,2015-11-05,고구마,밤,5726.25,무농약,1,kg,3980,7000,2015
27394,2015-11-05,감자,수미,335.0,유기농,100,g,335,335,2015
27395,2015-11-05,감자,수미,344.889,무농약,100,g,163,448,2015
27396,2015-11-05,배추,봄,2300.0,무농약,1,포기,2300,2300,2015
27397,2015-11-05,양배추,양배추,3880.0,유기농,1,포기,3680,3980,2015
27398,2015-11-05,양배추,양배추,3530.909,무농약,1,포기,2780,4200,2015
27399,2015-11-05,시금치,시금치,12765.0,유기농,1,kg,16530,9000,2015
27400,2015-11-05,시금치,시금치,11086.0,무농약,1,kg,10870,9270,2015
27401,2015-11-05,상추,적,1213.75,유기농,100,g,1060,990,2015
27402,2015-11-05,상추,적,1540.667,무농약,100,g,1320,980,2015
27403,2015-11-05,상추,청,1245.556,유기농,100,g,1060,990,2015
27404,2015-11-05,상추,청,1640.833,무농약,100,g,1360,1880,2015
27405,2015-11-05,오이,가시계통,10950.0,무농약,10,개,12000,9900,2015
27406,2015-11-05,오이,다다기계통,12266.667,유기농,10,개,12900,9500,2015
27407,2015-11-05,오이,다다기계통,12029.5,무농약,10,개,12266,9900,2015
27408,2015-11-05,오이,취청,15500.0,유기농,10,개,15500,15500,2015
27409,2015-11-05,오이,취청,16600.0,무농약,10,개,16600,16600,2015
27410,2015-11-05,호박,애호박,1980.0,유기농,1,개,1980,1980,2015
27411,2015-11-05,호박,애호박,2491.053,무농약,1,개,1190,3280,2015
27412,2015-11-05,토마토,토마토,4853.478,무농약,1,kg,3320,7970,2015
27413,2015-11-05,무,봄,2810.0,유기농,1,개,2500,2980,2015
27414,2015-11-05,무,봄,2750.0,무농약,1,개,1630,3600,2015
27415,2015-11-05,당근,무세척,5440.0,유기농,1,kg,5410,5470,2015
27416,2015-11-05,당근,무세척,4948.5,무농약,1,kg,1900,7200,2015
27417,2015-11-05,당근,세척,5440.0,무농약,1,kg,3980,6900,2015
27418,2015-11-05,풋고추,풋고추,1512.222,유기농,100,g,1050,990,2015
27419,2015-11-05,풋고추,풋고추,1497.778,무농약,100,g,1500,980,2015
27420,2015-11-05,풋고추,꽈리고추,1811.25,유기농,100,g,1200,2500,2015
27421,2015-11-05,풋고추,꽈리고추,2168.0,무농약,100,g,1670,2500,2015
27422,2015-11-05,양파,양파,3320.0,유기농,1,kg,3320,3320,2015
27423,2015-11-05,양파,양파,4055.263,무농약,1,kg,2250,5480,2015
27424,2015-11-05,파,대파,7675.0,유기농,1,kg,5420,9930,2015
27425,2015-11-05,파,대파,7913.333,무농약,1,kg,4200,9930,2015
27426,2015-11-05,미나리,미나리,13260.0,유기농,1,kg,13260,13260,2015
27427,2015-11-05,미나리,미나리,12686.0,무농약,1,kg,10800,9730,2015
27428,2015-11-05,깻잎,깻잎,3496.538,유기농,100,g,1885,4930,2015
27429,2015-11-05,깻잎,깻잎,3455.0,무농약,100,g,1700,5000,2015
27430,2015-11-05,피망,청,1740.0,유기농,100,g,1740,1740,2015
27431,2015-11-05,피망,청,1497.143,무농약,100,g,1250,940,2015
27432,2015-11-05,파프리카,파프리카,3300.0,유기농,200,g,3300,3300,2015
27433,2015-11-05,파프리카,파프리카,3280.0,무농약,200,g,1430,4430,2015
27434,2015-11-05,팽이버섯,팽이버섯,462.5,무농약,150,g,360,645,2015
27435,2015-11-05,사과,후지,11213.333,저농약,10,개,10830,11980,2015
27436,2015-11-05,배,신고,34246.5,유기농,10,개,23270,43266,2015
27437,2015-11-05,배,신고,27080.0,저농약,10,개,13110,33000,2015
27438,2015-11-05,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27439,2015-11-05,감귤,감귤,4460.0,유기농,10,개,4430,4490,2015
27440,2015-11-05,감귤,감귤,3276.667,무농약,10,개,2970,3490,2015
27441,2015-11-05,방울토마토,국산,6944.737,무농약,1,kg,10960,6500,2015
27442,2015-11-05,닭고기,도계,11000.0,유기농,1,kg,11000,11000,2015
27443,2015-11-05,닭고기,도계,7531.538,무항생제,1,kg,5300,9250,2015
27444,2015-11-05,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27445,2015-11-05,계란,특란,6617.083,무항생제,30,개,3800,8320,2015
27446,2015-11-12,쌀,일반계,45560.0,유기농,10,kg,42000,54000,2015
27447,2015-11-12,쌀,일반계,31000.0,무농약,10,kg,24900,33800,2015
27448,2015-11-12,고구마,밤,6551.667,유기농,1,kg,4980,7480,2015
27449,2015-11-12,고구마,밤,6382.222,무농약,1,kg,11140,7000,2015
27450,2015-11-12,감자,수미,541.0,유기농,100,g,335,747,2015
27451,2015-11-12,감자,수미,336.667,무농약,100,g,163,380,2015
27452,2015-11-12,양배추,양배추,3960.0,유기농,1,포기,3680,4200,2015
27453,2015-11-12,양배추,양배추,3388.0,무농약,1,포기,2780,3980,2015
27454,2015-11-12,시금치,시금치,11175.0,유기농,1,kg,12500,9000,2015
27455,2015-11-12,시금치,시금치,12212.0,무농약,1,kg,10870,9270,2015
27456,2015-11-12,상추,적,1290.0,유기농,100,g,1180,980,2015
27457,2015-11-12,상추,적,1543.571,무농약,100,g,1320,980,2015
27458,2015-11-12,상추,청,1167.778,유기농,100,g,1180,990,2015
27459,2015-11-12,상추,청,1597.5,무농약,100,g,1360,980,2015
27460,2015-11-12,오이,가시계통,10950.0,무농약,10,개,12000,9900,2015
27461,2015-11-12,오이,다다기계통,12266.667,유기농,10,개,12900,9500,2015
27462,2015-11-12,오이,다다기계통,12563.25,무농약,10,개,12266,9900,2015
27463,2015-11-12,오이,취청,15500.0,유기농,10,개,15500,15500,2015
27464,2015-11-12,오이,취청,16600.0,무농약,10,개,16600,16600,2015
27465,2015-11-12,호박,애호박,2580.0,유기농,1,개,2580,2580,2015
27466,2015-11-12,호박,애호박,2569.0,무농약,1,개,1600,3850,2015
27467,2015-11-12,토마토,토마토,4848.182,무농약,1,kg,3330,7970,2015
27468,2015-11-12,무,봄,2810.0,유기농,1,개,2500,2980,2015
27469,2015-11-12,무,봄,2590.909,무농약,1,개,1630,3600,2015
27470,2015-11-12,당근,무세척,5715.0,유기농,1,kg,5470,5960,2015
27471,2015-11-12,당근,무세척,4973.5,무농약,1,kg,2100,7200,2015
27472,2015-11-12,당근,세척,5440.0,무농약,1,kg,3980,6900,2015
27473,2015-11-12,풋고추,풋고추,1652.5,유기농,100,g,1200,2500,2015
27474,2015-11-12,풋고추,풋고추,1565.0,무농약,100,g,1070,980,2015
27475,2015-11-12,풋고추,꽈리고추,1805.714,유기농,100,g,1200,2500,2015
27476,2015-11-12,풋고추,꽈리고추,2168.0,무농약,100,g,1670,2500,2015
27477,2015-11-12,양파,양파,3320.0,유기농,1,kg,3320,3320,2015
27478,2015-11-12,양파,양파,4079.524,무농약,1,kg,2500,4980,2015
27479,2015-11-12,파,대파,7675.0,유기농,1,kg,5420,9930,2015
27480,2015-11-12,파,대파,7857.5,무농약,1,kg,4200,9930,2015
27481,2015-11-12,파,쪽파,4560.0,무농약,1,kg,4560,4560,2015
27482,2015-11-12,미나리,미나리,16580.0,유기농,1,kg,13260,19900,2015
27483,2015-11-12,미나리,미나리,13721.667,무농약,1,kg,10800,9730,2015
27484,2015-11-12,깻잎,깻잎,3634.643,유기농,100,g,1885,4930,2015
27485,2015-11-12,깻잎,깻잎,3455.0,무농약,100,g,1700,5000,2015
27486,2015-11-12,피망,청,1740.0,유기농,100,g,1740,1740,2015
27487,2015-11-12,피망,청,1467.143,무농약,100,g,1040,940,2015
27488,2015-11-12,파프리카,파프리카,3640.0,유기농,200,g,3300,3980,2015
27489,2015-11-12,파프리카,파프리카,3698.571,무농약,200,g,2980,5300,2015
27490,2015-11-12,팽이버섯,팽이버섯,480.714,무농약,150,g,375,645,2015
27491,2015-11-12,사과,후지,14950.0,무농약,10,개,14950,14950,2015
27492,2015-11-12,사과,후지,11788.0,저농약,10,개,10830,13800,2015
27493,2015-11-12,사과,쓰가루,33000.0,저농약,10,개,33000,33000,2015
27494,2015-11-12,배,신고,34246.5,유기농,10,개,23270,43266,2015
27495,2015-11-12,배,신고,25600.0,저농약,10,개,13110,33000,2015
27496,2015-11-12,포도,캠벨얼리,4980.0,유기농,1,kg,4980,4980,2015
27497,2015-11-12,감귤,감귤,3773.333,유기농,10,개,3310,4490,2015
27498,2015-11-12,감귤,감귤,2540.0,무농약,10,개,2540,2540,2015
27499,2015-11-12,방울토마토,국산,7328.421,무농약,1,kg,10960,8430,2015
27500,2015-11-12,닭고기,도계,7726.154,무항생제,1,kg,4800,9330,2015
27501,2015-11-12,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27502,2015-11-12,계란,특란,6394.167,무항생제,30,개,4280,8320,2015
27503,2015-11-19,쌀,일반계,42400.0,유기농,10,kg,26600,54000,2015
27504,2015-11-19,쌀,일반계,31166.667,무농약,10,kg,27900,33800,2015
27505,2015-11-19,고구마,밤,6761.875,유기농,1,kg,4980,7480,2015
27506,2015-11-19,고구마,밤,6604.444,무농약,1,kg,11140,7000,2015
27507,2015-11-19,감자,수미,747.0,유기농,100,g,747,747,2015
27508,2015-11-19,감자,수미,332.0,무농약,100,g,163,380,2015
27509,2015-11-19,양배추,양배추,3953.333,유기농,1,포기,3680,4200,2015
27510,2015-11-19,양배추,양배추,3074.545,무농약,1,포기,2600,3680,2015
27511,2015-11-19,시금치,시금치,9000.0,유기농,1,kg,9000,9000,2015
27512,2015-11-19,시금치,시금치,11982.222,무농약,1,kg,10350,9270,2015
27513,2015-11-19,상추,적,1281.111,유기농,100,g,1060,980,2015
27514,2015-11-19,상추,적,1476.0,무농약,100,g,1180,980,2015
27515,2015-11-19,상추,청,1281.111,유기농,100,g,1060,980,2015
27516,2015-11-19,상추,청,1614.167,무농약,100,g,1180,1880,2015
27517,2015-11-19,오이,가시계통,10950.0,무농약,10,개,12000,9900,2015
27518,2015-11-19,오이,다다기계통,11200.0,유기농,10,개,12900,9500,2015
27519,2015-11-19,오이,다다기계통,13000.6,무농약,10,개,12266,14400,2015
27520,2015-11-19,오이,취청,16600.0,무농약,10,개,16600,16600,2015
27521,2015-11-19,호박,애호박,2603.158,무농약,1,개,1700,3850,2015
27522,2015-11-19,토마토,토마토,5200.0,유기농,1,kg,5200,5200,2015
27523,2015-11-19,토마토,토마토,4722.381,무농약,1,kg,3150,7970,2015
27524,2015-11-19,무,봄,2810.0,유기농,1,개,2500,2980,2015
27525,2015-11-19,무,봄,2457.273,무농약,1,개,1690,3600,2015
27526,2015-11-19,당근,무세척,5506.667,유기농,1,kg,4600,5960,2015
27527,2015-11-19,당근,무세척,4832.105,무농약,1,kg,2100,7480,2015
27528,2015-11-19,당근,세척,5440.0,무농약,1,kg,3980,6900,2015
27529,2015-11-19,풋고추,풋고추,1677.5,유기농,100,g,1200,2500,2015
27530,2015-11-19,풋고추,풋고추,1571.0,무농약,100,g,1130,980,2015
27531,2015-11-19,풋고추,꽈리고추,1787.143,유기농,100,g,1200,2500,2015
27532,2015-11-19,풋고추,꽈리고추,2292.5,무농약,100,g,1670,2500,2015
27533,2015-11-19,양파,양파,2650.0,유기농,1,kg,2650,2650,2015
27534,2015-11-19,양파,양파,4050.5,무농약,1,kg,2400,4980,2015
27535,2015-11-19,파,대파,7176.667,유기농,1,kg,5420,9930,2015
27536,2015-11-19,파,대파,7820.909,무농약,1,kg,4600,9930,2015
27537,2015-11-19,파,쪽파,4560.0,무농약,1,kg,4560,4560,2015
27538,2015-11-19,미나리,미나리,13260.0,유기농,1,kg,13260,13260,2015
27539,2015-11-19,미나리,미나리,12936.0,무농약,1,kg,10480,18400,2015
27540,2015-11-19,깻잎,깻잎,3693.333,유기농,100,g,2000,5000,2015
27541,2015-11-19,깻잎,깻잎,2745.833,무농약,100,g,1700,4250,2015
27542,2015-11-19,피망,청,1501.25,무농약,100,g,1040,940,2015
27543,2015-11-19,파프리카,파프리카,3530.0,유기농,200,g,3080,3980,2015
27544,2015-11-19,파프리카,파프리카,3798.333,무농약,200,g,2980,5300,2015
27545,2015-11-19,팽이버섯,팽이버섯,471.071,무농약,150,g,375,525,2015
27546,2015-11-19,사과,후지,53000.0,유기농,10,개,53000,53000,2015
27547,2015-11-19,사과,후지,19950.0,무농약,10,개,14950,24950,2015
27548,2015-11-19,사과,후지,13754.0,저농약,10,개,11800,9980,2015
27549,2015-11-19,사과,쓰가루,33000.0,저농약,10,개,33000,33000,2015
27550,2015-11-19,배,신고,43657.2,유기농,10,개,27450,64900,2015
27551,2015-11-19,배,신고,27185.0,저농약,10,개,13110,36300,2015
27552,2015-11-19,감귤,감귤,3900.0,유기농,10,개,3310,4490,2015
27553,2015-11-19,감귤,감귤,3386.667,무농약,10,개,2990,3650,2015
27554,2015-11-19,방울토마토,국산,5900.0,유기농,1,kg,5900,5900,2015
27555,2015-11-19,방울토마토,국산,7478.947,무농약,1,kg,10960,7860,2015
27556,2015-11-19,닭고기,도계,7537.692,무항생제,1,kg,4800,9330,2015
27557,2015-11-19,계란,특란,17940.0,유기농,30,개,17940,17940,2015
27558,2015-11-19,계란,특란,6608.8,무항생제,30,개,4580,8320,2015
27559,2015-11-26,쌀,일반계,42400.0,유기농,10,kg,26600,54000,2015
27560,2015-11-26,쌀,일반계,30025.0,무농약,10,kg,19900,33800,2015
27561,2015-11-26,고구마,밤,6382.222,유기농,1,kg,4980,7480,2015
